idx,fk_src,fk_gt,wc_src,wc_gt,avg_rouge,rouge_std,best_model,rouge_OpenBioLLM-8B,fk_OpenBioLLM-8B,wc_OpenBioLLM-8B,compression_OpenBioLLM-8B,rouge_Mistral-7B,fk_Mistral-7B,wc_Mistral-7B,compression_Mistral-7B,rouge_BioMistral-7B-DARE,fk_BioMistral-7B-DARE,wc_BioMistral-7B-DARE,compression_BioMistral-7B-DARE
608,16.832328159645233,8.097738396624475,205,237,0.6095586500932367,0.0933957908875166,OpenBioLLM-8B,0.7107438016528925,7.280854700854704,234,0.9873417721518988,0.5912762520193862,7.261086443079833,365,1.540084388185654,0.5266558966074314,6.0250128424657525,365,1.540084388185654
609,13.328921812749005,7.5191934873154125,251,278,0.7491692959318859,0.04163774592147353,OpenBioLLM-8B,0.776978417266187,7.2856439114391165,271,0.9748201438848921,0.7692307692307693,7.324128205128208,312,1.1223021582733812,0.7012987012987013,5.740974025974026,330,1.1870503597122302
610,12.665783783783784,6.62852647606158,148,257,0.6268153589796474,0.01481472941503658,OpenBioLLM-8B,0.6394849785407725,8.698441558441559,198,0.7704280155642024,0.6105263157894737,9.209093406593407,208,0.8093385214007782,0.6304347826086957,8.318988095238097,192,0.7470817120622568
611,13.07286329165813,7.040444444444443,288,325,0.7575434755481864,0.028213527680087606,OpenBioLLM-8B,0.7871362940275651,7.290855520056798,313,0.963076923076923,0.7545454545454544,6.363137921268763,321,0.9876923076923076,0.7309486780715396,6.306736242884252,306,0.9415384615384615
612,14.990782849829355,5.696758064516128,293,400,0.6188020796901292,0.009127274161784833,BioMistral-7B-DARE,0.6212664277180406,4.859668760708168,412,1.03,0.6086956521739131,5.474203429011755,358,0.895,0.626444159178434,4.593636363636364,354,0.885
613,15.540502723083367,6.864040697674419,217,301,0.6584587845174165,0.05613654124600224,OpenBioLLM-8B,0.7,7.913682539682544,252,0.8372093023255814,0.6807817589576547,7.9942922712466675,307,1.0199335548172757,0.5945945945945946,7.898196273690974,283,0.9401993355481728
614,14.396319327731096,5.587832278481013,238,316,0.6102926741124192,0.032240828204074465,OpenBioLLM-8B,0.647359454855196,5.954566037735848,265,0.8386075949367089,0.5887573964497042,5.978666666666669,354,1.120253164556962,0.5947611710323575,6.394401873137507,324,1.0253164556962024
615,14.195796338098827,6.676760233918131,443,684,0.49435366741710957,0.014581097607805502,Mistral-7B,0.5022341376228775,7.991428571428575,420,0.6140350877192983,0.5032987747408106,7.117777777777778,360,0.5263157894736842,0.47752808988764045,7.3387073170731725,369,0.5394736842105263
616,12.203743523316064,9.38779220779221,193,242,0.7591049143294941,0.04435058504531894,BioMistral-7B-DARE,0.744,7.697312992125987,254,1.0495867768595042,0.7242798353909464,7.764043049792534,241,0.9958677685950413,0.8090349075975359,8.008856327800832,241,0.9958677685950413
617,11.289746357258498,4.683990267639903,327,411,0.5748918033382718,0.06584740422404195,OpenBioLLM-8B,0.6422250316055625,5.887675304878048,369,0.8978102189781022,0.5718120805369127,6.209567901234571,324,0.7883211678832117,0.5106382978723405,5.449429429429433,333,0.8102189781021898
618,13.016703020134226,7.188863636363639,298,352,0.5504677275611484,0.04341818585714794,OpenBioLLM-8B,0.6005917159763314,8.941817610062895,318,0.9034090909090909,0.5263157894736841,9.292887537993924,376,1.0681818181818181,0.5244956772334294,8.966953474320245,331,0.9403409090909091
619,14.060456273764263,8.084956066238597,263,269,0.5708881183657493,0.010090478844379537,OpenBioLLM-8B,0.5793357933579336,8.821695146958305,266,0.9888475836431226,0.5736137667304015,10.648526422764228,246,0.9144981412639405,0.5597147950089125,8.39845614035088,285,1.0594795539033457
620,15.947945870922972,6.405562913907286,262,302,0.6928039122245506,0.07145309958435433,OpenBioLLM-8B,0.7753001715265866,6.285284280936455,273,0.9039735099337748,0.6527050610820244,5.180095057034222,263,0.8708609271523179,0.6504065040650406,5.142568363979258,303,1.0033112582781456
621,13.669200000000004,7.011691176470592,250,323,0.6716520819124429,0.044483763834616274,OpenBioLLM-8B,0.7051070840197694,8.028546005301024,278,0.8606811145510835,0.6886792452830188,7.33487041495539,307,0.9504643962848297,0.6211699164345404,7.796554005167959,387,1.1981424148606812
622,14.446681654676262,8.396036781609194,278,375,0.6249228727039248,0.08454961481958859,OpenBioLLM-8B,0.7034659820282413,9.314204327843736,373,0.9946666666666667,0.6358695652173912,9.191656874265572,333,0.888,0.5354330708661418,8.643712750366394,356,0.9493333333333334
623,14.973402931138327,9.976750803858518,293,311,0.6707544917360194,0.02338637794179986,OpenBioLLM-8B,0.6959152798789713,9.380813953488374,344,1.1061093247588425,0.6666666666666666,9.188480769230768,325,1.045016077170418,0.6496815286624203,9.707486064659978,312,1.0032154340836013
624,10.925361842105264,6.333291970802922,247,274,0.6036252462782692,0.019575222792855958,OpenBioLLM-8B,0.6260296540362439,5.7432650235391876,314,1.145985401459854,0.5898305084745762,5.028538404175986,298,1.0875912408759123,0.5950155763239875,5.398865124846498,349,1.2737226277372262
625,14.517007042253521,6.305124902419987,284,366,0.7568140375717927,0.013615134212050106,Mistral-7B,0.7432624113475176,6.850121951219517,328,0.8961748633879781,0.7704918032786886,6.72960909090909,352,0.9617486338797814,0.7566878980891719,6.747758620689655,406,1.1092896174863387
626,13.991530829199153,6.229430594028937,332,361,0.7078861625192161,0.026236193848126227,BioMistral-7B-DARE,0.7161125319693095,7.0512195121951216,410,1.1357340720221607,0.6785225718194254,6.411298882681564,358,0.9916897506925207,0.7290233837689133,6.065733333333338,354,0.9806094182825484
627,16.806332478005867,8.509968207385672,341,423,0.6495970524052501,0.02526496872213247,OpenBioLLM-8B,0.6754807692307692,8.597638453500526,396,0.9361702127659575,0.6483103879849812,7.875333018422296,365,0.8628841607565012,0.625,8.13151152073733,350,0.8274231678486997
628,12.516899882903981,6.916248783773671,428,431,0.641730402536793,0.07949543204729863,OpenBioLLM-8B,0.733490566037736,6.172091622414204,407,0.9443155452436195,0.5979899497487438,6.517452541334965,355,0.8236658932714617,0.5937106918238994,5.953333333333333,354,0.8213457076566125
629,13.29150197628459,6.688456270788496,230,269,0.5808165497206962,0.030665758880238404,Mistral-7B,0.5530303030303031,6.5299363794100636,247,0.9182156133828996,0.6137184115523464,5.763775845093537,277,1.029739776951673,0.5757009345794392,6.7326470588235345,255,0.9479553903345725
630,17.49770833333334,7.9514666666666685,192,250,0.6824348466608398,0.037927075069734716,Mistral-7B,0.66260162601626,7.815116908688164,239,0.956,0.7261663286004055,8.250856724432513,241,0.964,0.6585365853658536,7.864489293625404,239,0.956
631,12.6541670470105,7.404042553191491,313,376,0.5327529402047338,0.047361958414404506,OpenBioLLM-8B,0.5694822888283378,5.7087255495059495,342,0.9095744680851063,0.5494791666666665,5.74640260950606,370,0.9840425531914894,0.479297365119197,6.715842661691543,402,1.0691489361702127
632,14.670111238972002,6.81609523809524,237,300,0.6606830643042703,0.04252865226347281,Mistral-7B,0.660746003552398,6.173420036577934,259,0.8633333333333333,0.7031802120141343,7.223757548646837,263,0.8766666666666667,0.6181229773462784,7.742253993610223,313,1.0433333333333332
633,15.086007751937984,7.928189620758484,344,501,0.6404286286143813,0.017314620813185314,OpenBioLLM-8B,0.6581196581196582,7.69759615384616,416,0.8303393213572854,0.6235167206040994,6.791616408584623,409,0.8163672654690619,0.6396495071193866,6.269218215319821,393,0.7844311377245509
634,16.960107913669066,9.077638766519826,139,227,0.43497244809004343,0.0766501146448801,OpenBioLLM-8B,0.520618556701031,8.115631578947369,152,0.6696035242290749,0.41148325358851673,9.074444444444449,180,0.7929515418502202,0.37281553398058254,6.617944664031622,276,1.2158590308370043
635,10.520000000000003,7.869042165538783,168,226,0.7070015679291445,0.06855014310152016,OpenBioLLM-8B,0.7604395604395604,7.453771689497717,219,0.9690265486725663,0.7308533916849015,7.1498161764705905,221,0.9778761061946902,0.6297117516629712,7.683477531857815,213,0.9424778761061947
636,12.703372612759043,6.503333333333334,428,460,0.6191682880861283,0.04595798904791855,OpenBioLLM-8B,0.6650717703349281,6.912072470172337,365,0.7934782608695652,0.619277108433735,5.720033955857389,361,0.7847826086956522,0.5731559854897219,5.938838440111422,359,0.7804347826086957
637,14.723841698841703,7.275547603833864,259,313,0.6599236702426196,0.027013395658210315,Mistral-7B,0.6666666666666666,6.883412995938766,291,0.9297124600638977,0.6829268292682926,6.89423076923077,325,1.038338658146965,0.6301775147928994,6.92621140386991,347,1.1086261980830672
638,13.153770491803282,6.527453822108555,244,306,0.5999009454417868,0.05396374646351621,Mistral-7B,0.5680272108843538,6.149911754911756,273,0.8921568627450981,0.6622073578595317,6.1885235332043855,282,0.9215686274509803,0.5694682675814751,5.628073270013569,268,0.8758169934640523
639,14.417467532467533,5.864665269854093,560,683,0.4123065216205371,0.028145889092266844,BioMistral-7B-DARE,0.42391304347826086,7.192354193273733,405,0.5929721815519766,0.38021338506304553,6.980975975975976,333,0.48755490483162517,0.4327931363203051,6.786590909090911,352,0.5153733528550513
640,13.263528138528141,7.291746987951807,266,332,0.7107525440389622,0.04317999874283484,OpenBioLLM-8B,0.7606060606060606,7.454910436137073,321,0.9668674698795181,0.6865203761755487,6.798397315436244,298,0.8975903614457831,0.685131195335277,7.095375722543356,346,1.0421686746987953
641,14.725397744590065,12.24553996653366,386,457,0.4844831132997834,0.026745749066627262,OpenBioLLM-8B,0.5133928571428571,5.568020756115644,426,0.9321663019693655,0.46062052505966583,5.707586956521741,368,0.8052516411378556,0.4794359576968273,5.67986622639912,381,0.8336980306345733
642,14.94868421052632,7.50970238095238,304,210,0.4827872893527645,0.03307753934222742,Mistral-7B,0.4448051948051948,10.562058144900785,394,1.8761904761904762,0.5052631578947369,8.752782608695654,350,1.6666666666666667,0.49829351535836175,8.456054054054054,370,1.7619047619047619
643,19.233728222996515,10.976252481143316,175,229,0.6536813595489515,0.0452733264957793,Mistral-7B,0.607645875251509,7.656669829222015,248,1.0829694323144106,0.6981519507186857,8.398832644628097,242,1.056768558951965,0.6552462526766596,8.895099667774087,215,0.9388646288209607
644,15.494534161490687,9.513005347593584,230,275,0.7689118639642261,0.045910340062351784,Mistral-7B,0.7170474516695958,8.770023980815349,278,1.010909090909091,0.8043478260869565,9.30827346743295,261,0.9490909090909091,0.7853403141361256,9.015035460992909,282,1.0254545454545454
645,14.438481973434534,6.374540103016926,527,604,0.509118800560988,0.03336623871071458,OpenBioLLM-8B,0.5468599033816425,6.4909913453973225,410,0.6788079470198676,0.4969574036511156,7.986151993255451,361,0.597682119205298,0.4835390946502057,7.204482758620692,348,0.5761589403973509
646,14.136658210332104,8.661614136516228,271,383,0.6421706980770269,0.0258706933762108,OpenBioLLM-8B,0.6720430107526882,7.97457142857143,350,0.9138381201044387,0.6270718232044199,5.906823184152607,329,0.8590078328981723,0.6273972602739726,6.375236799129016,334,0.8720626631853786
647,16.952939166097064,5.911161559260933,266,317,0.7112340642030389,0.035612886529823744,Mistral-7B,0.6741935483870967,7.138670425879212,293,0.9242902208201893,0.7452229299363058,5.9216184818481885,303,0.9558359621451105,0.7142857142857142,5.848498780912575,319,1.0063091482649842
648,14.455377483443712,8.770951280227596,604,608,0.49575440152263894,0.03842488792838435,OpenBioLLM-8B,0.5381679389312977,7.3171428571428585,420,0.6907894736842105,0.46326530612244904,8.70848932676519,348,0.5723684210526315,0.4858299595141701,7.566666666666666,360,0.5921052631578947
649,13.863549160671464,6.1189564867042705,278,365,0.7322709005866753,0.05156670422974532,BioMistral-7B-DARE,0.7374005305039787,7.745306813782424,369,1.010958904109589,0.6783310901749663,7.357252970153581,357,0.9780821917808219,0.781081081081081,7.564901408450705,355,0.9726027397260274
650,10.607339901477832,6.755460992907803,232,282,0.6588159659186069,0.04465028232517683,OpenBioLLM-8B,0.6938053097345133,5.994233766233769,275,0.975177304964539,0.6741154562383613,5.994921052631582,247,0.875886524822695,0.6085271317829458,6.639517737073962,227,0.8049645390070922
651,13.015698630136988,7.69914855072464,292,345,0.7342929799688537,0.012812254375178155,OpenBioLLM-8B,0.7426981919332406,6.901240449438202,356,1.0318840579710145,0.7406340057636889,9.838000353294472,333,0.9652173913043478,0.7195467422096317,6.43747976878613,346,1.0028985507246377
652,16.388394970414204,7.079458779106357,169,227,0.6636241504662558,0.00932955039651911,OpenBioLLM-8B,0.6710526315789475,7.999148148148148,216,0.9515418502202643,0.6666666666666666,7.81303212851406,249,1.0969162995594715,0.6531531531531533,9.571980198019805,202,0.8898678414096917
653,19.24860890787065,8.834285714285716,300,336,0.6202421882900193,0.04065327611173574,Mistral-7B,0.625,10.372702237521516,332,0.9880952380952381,0.658307210031348,10.453463131731567,284,0.8452380952380952,0.5774193548387098,14.00846394984326,261,0.7767857142857143
654,17.800990099009905,7.787450119331744,303,419,0.6473355582193435,0.022271588122055798,OpenBioLLM-8B,0.6708542713567839,10.139642857142857,364,0.8687350835322196,0.6265664160401002,6.1615771622385545,366,0.8735083532219571,0.6445859872611465,10.929737484737487,351,0.837708830548926
655,18.56694390715668,6.20669478123353,188,271,0.60323322624897,0.05062844624780564,Mistral-7B,0.6296296296296295,6.29535591054313,313,1.154981549815498,0.6352087114337568,7.304444444444446,270,0.996309963099631,0.5448613376835237,7.884410672070249,329,1.2140221402214022
656,14.272721088435379,7.313996960486321,294,329,0.6812466933487501,0.020561754281125288,OpenBioLLM-8B,0.703328509406657,8.031136363636364,352,1.0699088145896656,0.6626506024096385,6.7977570738440285,322,0.9787234042553191,0.6777609682299546,7.389721739130437,322,0.9787234042553191
657,16.07510803098247,6.853846153846156,223,286,0.6083948187438017,0.011627455936234087,BioMistral-7B-DARE,0.6104129263913824,7.352818532818535,259,0.9055944055944056,0.595890410958904,6.633723776223778,286,1.0,0.6188811188811189,7.302002635046112,276,0.965034965034965
658,12.46738616838488,6.863738461538464,291,312,0.7019570384018149,0.013561690701560462,OpenBioLLM-8B,0.7165605095541402,6.436,300,0.9615384615384616,0.6897590361445783,6.062026117118958,338,1.0833333333333333,0.6995515695067265,6.484136475916021,347,1.1121794871794872
659,12.959596757430887,5.9876168224299064,283,321,0.6602490998563206,0.025724764348501995,Mistral-7B,0.6728110599078341,6.66100815047022,319,0.9937694704049844,0.6772793053545585,5.776388888888889,360,1.1214953271028036,0.6306569343065693,6.8578973874724625,353,1.0996884735202492
660,13.250659321130268,6.133456129926721,350,459,0.6731061694061135,0.01979932135588189,Mistral-7B,0.679860302677532,6.1754042841419015,381,0.8300653594771242,0.6886446886446886,5.666951345755695,345,0.7516339869281046,0.6508135168961202,5.80831608005521,322,0.7015250544662309
661,15.568669590643278,7.6155010660980835,171,268,0.6174855190424463,0.04776898978354439,OpenBioLLM-8B,0.6725352112676055,8.003544217687075,294,1.0970149253731343,0.592964824120603,7.34744651483782,322,1.2014925373134329,0.5869565217391304,7.947827751196176,275,1.0261194029850746
662,12.664078947368424,5.523488943488946,304,296,0.6379287416960914,0.05632304265871138,OpenBioLLM-8B,0.6740858505564389,5.702942307692307,325,1.097972972972973,0.6666666666666666,6.397959546925566,309,1.0439189189189189,0.5730337078651686,6.230648323845671,408,1.3783783783783783
663,14.74704225352113,7.502198841698842,213,259,0.6717052890466212,0.06251398652893261,Mistral-7B,0.6946107784431137,8.328070887445886,231,0.8918918918918919,0.7195357833655706,7.7625323886639706,247,0.9536679536679536,0.6009693053311793,7.142620689655175,348,1.3436293436293436
664,14.465856189770204,8.10499511002445,360,409,0.7104948527424969,0.05279317731540951,OpenBioLLM-8B,0.7625899280575539,7.996692598355192,409,1.0,0.657030223390276,9.994556379821962,337,0.823960880195599,0.711864406779661,8.985702325581396,344,0.8410757946210269
665,12.642666666666667,7.261233040702315,144,179,0.5743101354674606,0.09266557939987165,OpenBioLLM-8B,0.681081081081081,7.009440860215054,186,1.0391061452513966,0.5269978401727861,5.6953655234657035,277,1.547486033519553,0.5148514851485149,7.279861987381704,317,1.770949720670391
666,12.880743801652894,6.036307692307695,242,325,0.564840146187015,0.011782279292912728,Mistral-7B,0.5690834473324212,5.383222444193521,397,1.2215384615384615,0.5739130434782609,4.93755058680696,353,1.0861538461538462,0.5515239477503628,5.611478873239438,355,1.0923076923076922
667,14.902420091324199,10.101402597402597,146,175,0.7451633706558263,0.06009748233769418,OpenBioLLM-8B,0.8140161725067385,9.637281420765031,183,1.0457142857142858,0.7182320441988951,9.799482758620691,174,0.9942857142857143,0.7032418952618454,8.77680373831776,214,1.2228571428571429
